,Unnamed: 0,JobTitle,Require,Link,Year,Rank
4577,6078,HOT Automation QA Engineer,"Java, Tester, Mobile, Automation Tester, Selenium, QC",https://topdev.vn/viec-lam/automation-qa-engineer-titan-technology-corporation-2027037,3 năm,Senior
4578,6079,HOT Manual QC Engineer,"QC, Manual Test",https://topdev.vn/viec-lam/manual-qc-engineer-titan-technology-corporation-2027038,3 năm,Senior
4579,6080,HOT [VieZ] Front-end Developer,"HTML5, AngularJS, NodeJS, CSS3, React, C#, .NET, Angular, UI/UX, Front-End",https://topdev.vn/viec-lam/viez-front-end-developer-datvietvac-group-holdings-2027041,2 năm,Middle
4580,6081,HOT Senior Cards Business Analyst Specialist,"Business Analyst, Business Analyst",https://topdev.vn/viec-lam/senior-cards-business-analyst-specialist-fe-credit-2027040,5 năm,Senior
4581,6082,FRONTEND ENGINEER (REACT JS),"AngularJS, JavaScript, Front-End, ReactJS, VueJS, TypeScript, NextJS",https://topdev.vn/viec-lam/frontend-engineer-react-js-cong-ty-tnhh-can-lab-vn-2027042,Tất cả kinh nghiệm,All Levels
4582,6083,Junior Cloud Sales | AWS,"Project Manager, AWS, Solution Architect, Cloud",https://topdev.vn/viec-lam/junior-cloud-sales-aws-megazone-vietnam-company-limited-2027044,1 năm,"Junior,Middle"
4583,6084,Manager (System and Security) / IT Division,"Cybersecurity, Infrastructure, System Security",https://topdev.vn/viec-lam/manager-system-and-security-it-division-msig-insurance-vietnam-company-limited-2027043,4 năm,Trưởng Nhóm
4584,6085,AWS DEVOPS | Intermediate +,"AWS, DevOps, CI/CD",https://topdev.vn/viec-lam/aws-devops-intermediate-megazone-vietnam-company-limited-2027045,3 năm,Senior
4585,6086,CHUYÊN VIÊN LẬP TRÌNH FULL-STACK C#/ .NET,"C#, .NET, Full-Stack, ASP.NET",https://topdev.vn/viec-lam/chuyen-vien-lap-trinh-full-stack-c-net-cong-ty-co-phan-dich-vu-va-thuong-mai-dien-tu-quoc-te-ebis-2027046,Tất cả kinh nghiệm,All Levels
4586,6087,HOT Web Java Developer (Spring/ Spring Boot/ J2EE),"Java, MySQL, MyBatis, Spring Boot",https://topdev.vn/viec-lam/web-java-developer-spring-spring-boot-j2ee-hanatour-japan-system-viet-nam-hjsv-2027086,1 năm,Junior
4587,6088,[Remote/Hybrid] DevOps Engineer,"Docker, AWS, Cloud, Kubernetes, Google Cloud Platform - Rollbar, DevOps",https://topdev.vn/viec-lam/remote-hybrid-devops-engineer-cong-ty-co-phan-teqie-2027120,Không yêu cầu,"Fresher,All Levels"
4588,6089,"[Junior/Senior] DEVELOPER (NodeJS, ReactJS, React Native)","NodeJS, ReactJS, JavaScript, React Native",https://topdev.vn/viec-lam/junior-senior-developer-nodejs-reactjs-react-native-iceo-technology-taki-group-2026484,Tất cả kinh nghiệm,All Levels
4589,6090,Senior/Lead Business Analyst (BA),Business Analyst,https://topdev.vn/viec-lam/senior-lead-business-analyst-ba-softworld-vietnam-ltd-2026477,2 năm,"Trưởng phòng,Trưởng Nhóm"
4590,6091,PHP Developer Team Lead,"PHP, Git",https://topdev.vn/viec-lam/php-developer-team-lead-code-engine-studio-2026485,7 năm,Trưởng Nhóm
4591,6092,BACK-END JAVA DEVELOPER (~25M - 40M),"Java, Back-End",https://topdev.vn/viec-lam/back-end-java-developer-25m-40m-tripath-vietnam-co-ltd-2026486,N/A,"N,/,A"
4592,6093,[HCM] Senior IT Security Developer | Up to $3500,"Python, PHP, JavaScript, IT Security",https://topdev.vn/viec-lam/hcm-senior-it-security-developer-up-to-3500-hybrid-technologies-2026488,8 năm,Senior
4593,6094,Full-stack React Native/NodeJS (Upto $3000 Gross),"English - Good, NodeJS, Mobile, React Native, AWS, English Skills",https://topdev.vn/viec-lam/full-stack-react-native-nodejs-upto-3000-gross-away-digital-teams-2026489,2 năm,"Middle,Senior"
4594,6095,Backend Developer – API development,"ASP.NET, C#, MVC, .NET, Back-End, API",https://topdev.vn/viec-lam/backend-developer-api-development-titan-dms-pty-ltd-2026490,3 năm,Senior
4595,6096,[Full-time/ Full-Remote] Web Developer (Python/Java/ReactJS),"Java, Python, ReactJS",https://topdev.vn/viec-lam/full-time-full-remote-web-developer-python-java-reactjs-yrglm-vietnam-2026491,3 năm,Senior
4596,6097,CHUYÊN VIÊN THIẾT KẾ UI/UX,"Photoshop, Illustrator, Web, Flash",https://topdev.vn/viec-lam/chuyen-vien-thiet-ke-ui-ux-tong-cong-ty-co-phan-bao-hiem-buu-dien-pti-2026676,Tất cả kinh nghiệm,All Levels
4597,6098,[Remote] Front-end Developer,"Python, NodeJS, HTML, ReactJS, NextJS",https://topdev.vn/viec-lam/remote-front-end-developer-cycai-2026677,3 năm,Senior
4598,6099,IT - SOFTWARE ENGINEER (CORE BANKING),".NET, Java, C#, NodeJS, Golang",https://topdev.vn/viec-lam/it-software-engineer-core-banking-ngan-hang-a-chau-acb-2026678,2 năm,Middle
4599,6100,Partner Service Consultant (IT Business Analyst Skills),"SQL, SEM, Data Analytics, Business Analyst, English",https://topdev.vn/viec-lam/partner-service-consultant-it-business-analyst-skills-dicentral-2026710,06 tháng,"Fresher,Junior,Middle"
4600,6101,Software Developer (Front-end/Angular/.NET/C++/C#) ~ Up to $3500,"C#, .NET, Front-End, Angular, JavaScript, C/C++",https://topdev.vn/viec-lam/software-developer-front-end-angular-net-c-c-up-to-3500-cong-ty-tnhh-mitek-viet-nam-2026719,Tất cả kinh nghiệm,Fresher
4601,6102,"Web Back-End Developer (C#, .NET, ASP.NET) - Up to 40M",".NET, C#, Back-End, ASP.NET",https://topdev.vn/viec-lam/web-back-end-developer-c-net-asp-net-up-to-40m-misa-software-2026713,06 tháng,Fresher
4602,6103,"Full-stack Developer (ASP.NET, VueJS/ AngularJS/ ReactJS) - Up to 40M","ASP.NET, ReactJS, VueJS, C#, Full-Stack, .NET, AngularJS",https://topdev.vn/viec-lam/full-stack-developer-asp-net-vuejs-angularjs-reactjs-up-to-40m-misa-software-2026715,3 năm,Senior
4603,6104,"Back-end Engineer (Java, Python, Javascript) (Base in Đà Nẵng)","Java, JavaScript, Python, Golang, Back-End, C/C++",https://topdev.vn/viec-lam/back-end-engineer-java-python-javascript-base-in-da-nang-cho-tot-2026721,3 năm,Senior
4604,6105,[All Levels/Fresher] Tester/ QA/ QC,"QA, QC, Tester, Manual Tester",https://topdev.vn/viec-lam/all-levels-fresher-tester-qa-qc-cyberlogitec-vietnam-co-ltd-2026861,Tất cả kinh nghiệm,Fresher
4605,6106,"JAVA DEVELOPER (Java Core, JEE, Spring MVC, Hibernate)","Java, Hibernate, Spring, Java Core",https://topdev.vn/viec-lam/java-developer-java-core-jee-spring-mvc-hibernate-citynow-technology-solutions-2026863,1 năm,Junior
4606,6107,TESTER (Manual Test / Automation Test),"Tester, Manual Test, Automation Tester",https://topdev.vn/viec-lam/tester-manual-test-automation-test-citynow-technology-solutions-2026862,1 năm,"Nhân viên,Chuyên viên"
4607,6108,"FRONT-END DEVELOPER (ReactJS, VueJS, TypeScript)","JavaScript, Front-End, ReactJS, VueJS, TypeScript",https://topdev.vn/viec-lam/front-end-developer-reactjs-vuejs-typescript-citynow-technology-solutions-2026864,1 năm,Junior
4608,6109,BUSINESS ANALYST,Business Analyst,https://topdev.vn/viec-lam/business-analyst-citynow-technology-solutions-2026865,4 năm,Senior
4609,6110,"Digital Banking Technical Officer - Chuyên viên Công nghệ thông tin Ngân hàng số (Java, .NET)","Java, .NET",https://topdev.vn/viec-lam/digital-banking-technical-officer-chuyen-vien-cong-nghe-thong-tin-ngan-hang-so-java-net-ngan-hang-dau-tu-va-phat-trien-campuchia-bidc-2026867,Tất cả kinh nghiệm,All Levels
4610,6111,"Java Developer (Fresher, Junior) ~ $1,500","Java, Spring Boot, Spring",https://topdev.vn/viec-lam/java-developer-fresher-junior-1-500-dac-data-technology-hanoi-office-2026866,06 tháng,Fresher
4611,6112,"Java Developer (Fresher, Junior) ~ $1,500","Java, Spring Boot, Spring",https://topdev.vn/viec-lam/java-developer-fresher-junior-1-500-dac-data-technology-hanoi-office-2026866,06 tháng,Fresher
4612,6113,Python Developer (Django/ Odoo),"Django, Python, Odoo, Back-End",https://topdev.vn/viec-lam/python-developer-django-odoo-cong-ty-co-phan-cong-nghe-sang-tao-tre-teky-holdings-2026868,2 năm,Middle
4613,6114,ReactJS/ React Native Developer,"ReactJS, React Native",https://topdev.vn/viec-lam/reactjs-react-native-developer-bkav-2026897,1 năm,Junior
4614,6115,ITC INTERNSHIP (DEV/TESTER/BA),"Tester, Business Analyst, Java, JavaScript, .NET, PHP",https://topdev.vn/viec-lam/itc-internship-dev-tester-ba-itc-group-2026869,Không yêu cầu,Intern
4615,6116,Java Developer ~ Up to 1500$,"Java, MySQL, Spring, Database",https://topdev.vn/viec-lam/java-developer-up-to-1500-bkav-2026898,Tất cả kinh nghiệm,All Levels
4616,6117,JAVA DEVELOPER,"Back-End, Web Developer, Java Core, Spring, JavaEE",https://topdev.vn/viec-lam/java-developer-digicommerce-group-inc-2027024,1 năm,"Junior,Middle"
4617,6118,Mobile App Developer (React Native),"CSS, JavaScript, HTML, React Native, Redux, TypeScript",https://topdev.vn/viec-lam/mobile-app-developer-react-native-zoi-tech-sgn-2026900,2 năm,"Middle,Senior"
4618,6119,HOT Data Analyst (Risk analytics),"Python, Data Analytics",https://topdev.vn/viec-lam/data-analyst-risk-analytics-geocomply-geotech-hub-vietnam-2027026,1 năm,"Junior,Middle,Senior"
4619,6120,HOT Business Data Analyst,"SQL, Data Analyst",https://topdev.vn/viec-lam/business-data-analyst-geocomply-geotech-hub-vietnam-2027027,2 năm,"Middle,Senior"
4620,6121,TESTER,Tester,https://topdev.vn/viec-lam/tester-datx-vietnam-2027032,1 năm,Junior
4621,6122,"Software Engineer (C/C++, Android) - HN","Android, OOP, C++, Java, QT Framework, Embedded",https://topdev.vn/viec-lam/software-engineer-c-c-android-hn-lg-vs-dcv-lg-vehicle-component-solutions-development-center-vietnam-2027034,Tất cả kinh nghiệm,All Levels
4622,6123,SOFTWARE BACKEND DEVELOPER,"PHP, Java, NodeJS, Golang, Ruby, Back-End",https://topdev.vn/viec-lam/software-backend-developer-agecode-2027033,2 năm,Middle
4623,6124,HOT Kỹ Sư Phát Triển Phần Mềm - Đà Nẵng,"Android, OOP, C++, Java, QT Framework, Embedded",https://topdev.vn/viec-lam/ky-su-phat-trien-phan-mem-da-nang-lg-vs-dcv-lg-vehicle-component-solutions-development-center-vietnam-2027035,Tất cả kinh nghiệm,All Levels
4624,6125,HOT .NET developer (m/f/d),"C#, .NET, .NET Core",https://topdev.vn/viec-lam/net-developer-m-f-d-zoi-tech-sgn-2027078,Tất cả kinh nghiệm,All Levels
4625,6126,"Thiết kế đồ họa cho game 2D/3D (Artist, UI/UX, Animator)","UX/UI Design, Photoshop, Illustrator, Sketch, 3D Artist, Graphic Design, Motion Graphic Design, Design",https://topdev.vn/viec-lam/thiet-ke-do-hoa-cho-game-2d-3d-artist-ui-ux-animator-cong-ty-co-phan-giai-phap-cong-nghe-thong-tin-cuckookoo-2026464,Không yêu cầu,"Fresher,Junior,Middle"
4626,6127,WordPress Developer,"PHP, MySQL, WordPress",https://topdev.vn/viec-lam/wordpress-developer-ielts-vietop-2026466,1 năm,Junior
4627,6128,QC Engineer (Nha Trang),"QC, Automation Tester, Agile & Scrum, English, Manual Test",https://topdev.vn/viec-lam/qc-engineer-nha-trang-infodation-2026462,2 năm,Middle
4628,6129,Front-end Developer (NodeJS/ReactJS/JavaScript/VueJS),"JavaScript, NodeJS, Front-End, ReactJS, VueJS",https://topdev.vn/viec-lam/front-end-developer-nodejs-reactjs-javascript-vuejs-thl-one-2026479,1 năm,Junior
4629,6130,Back-end Developer (NodeJS),"NodeJS, Back-End",https://topdev.vn/viec-lam/back-end-developer-nodejs-100man-2026468,1 năm,Junior
4630,6131,Junior Front-end Developer,"CSS, JavaScript, HTML, Bootstrap, Front-End",https://topdev.vn/viec-lam/junior-front-end-developer-cong-nghe-vmax-2026469,1 năm,Junior
4631,6132,Business Analyst (BA) – MES Consultant,Business Analyst,https://topdev.vn/viec-lam/business-analyst-ba-mes-consultant-thl-one-2026478,1 năm,Junior
4632,6133,Java Developer,"Java, Spring, Java Core",https://topdev.vn/viec-lam/java-developer-thl-one-2026480,1 năm,Junior
4633,6134,Mobile Developer (iOS/Android),"Swift, iOS, Mobile, xCode, Kotlin, Android",https://topdev.vn/viec-lam/mobile-developer-ios-android-thl-one-2026481,1 năm,Junior
4634,6135,"03 IT SYSTEM (AWS, LINUX ADMIN)","Linux, AWS, IT Manager",https://topdev.vn/viec-lam/03-it-system-aws-linux-admin-bin-corporation-group-viet-nam-2026482,1 năm,Junior
4635,6136,Python Developer | Up to $2000,"Django, Python, Back-End",https://topdev.vn/viec-lam/python-developer-up-to-2000-hybrid-technologies-2026483,2 năm,Middle
4636,6137,.NET CORE DEVELOPER,".NET, .NET Core, ASP.NET Core",https://topdev.vn/viec-lam/net-core-developer-restaff-house-of-norway-2026598,4 năm,Senior
4637,6138,Java Developer (HN/HD),"Java, Java Spring Boot, Spring",https://topdev.vn/viec-lam/java-developer-hn-hd-yody-fashion-2026599,1 năm,Junior
4638,6139,Unity Game Developer,"NodeJS, C#/ Oop/ Net Framwork, Blockchain, Unity3d, Network",https://topdev.vn/viec-lam/unity-game-developer-lucky-tech-2026605,2 năm,Middle
4639,6140,ReactJS Developer (HN/HD),"HTML5, JavaScript, Git, ReactJS",https://topdev.vn/viec-lam/reactjs-developer-hn-hd-yody-fashion-2026600,2 năm,Middle
4640,6141,Blockchain Developer,"Redux, Blockchain, Solidity, React, Rust",https://topdev.vn/viec-lam/blockchain-developer-lucky-tech-2026603,1 năm,Junior
4641,6142,Kỹ sư phát triển phần mềm (Software Engineer),"Android, iOS, Java, JavaScript, Python, ReactJS, C/C++",https://topdev.vn/viec-lam/ky-su-phat-trien-phan-mem-software-engineer-viettel-solutions-2026650,1 năm,Junior
4642,6143,Chuyên viên Phân tích nghiệp vụ (Business Analyst),Business Analyst,https://topdev.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst-viettel-solutions-2026649,1 năm,Junior
4643,6144,IT HELPDESK,IT Helpdesk,https://topdev.vn/viec-lam/it-helpdesk-citynow-technology-solutions-2026651,1 năm,Junior
4644,6145,Fresher Java/ .NET Software Engineer,"Java, .NET, ASP.NET, C#, Spring",https://topdev.vn/viec-lam/fresher-java-net-software-engineer-kms-technology-2026646,Không yêu cầu,Fresher
4645,6146,Fresher Test Engineer (QA/QC/Tester),"Automation Tester, Manual Tester, QA, QC, Tester",https://topdev.vn/viec-lam/fresher-test-engineer-qa-qc-tester-kms-technology-2026647,Không yêu cầu,Fresher
4646,6147,Senior .NET Developer,".NET, .NET Core, ASP.NET, Entity Framework",https://topdev.vn/viec-lam/senior-net-developer-ngan-hang-a-chau-acb-2026661,3 năm,Senior
4647,6148,Senior Golang Engineer,"Golang, Back-End, Web Developer",https://topdev.vn/viec-lam/senior-golang-engineer-money-forward-vietnam-2026653,2 năm,Middle
4648,6149,"Back-End Team Leader (Java, Spring)","Agile, Java, MySQL, REST API, PostgreSQL, Web Application, Spring, Kafka",https://topdev.vn/viec-lam/back-end-team-leader-java-spring-vincere-2026654,5 năm,Trưởng Nhóm
4649,6150,Mobile Lead - T3023,"Mobile, Android, iOS",https://topdev.vn/viec-lam/mobile-lead-t3023-cmc-global-2026662,5 năm,Trưởng Nhóm
4650,6151,[Remote] PHP Developer (WordPress/Laravel),"PHP, JavaScript, Back-End, Magento, Laravel, Symfony, CodeIgniter, WordPress",https://topdev.vn/viec-lam/remote-php-developer-wordpress-laravel-hexience-2026666,2 năm,Middle
4651,6152,Mobile Lead - T3023,"Mobile, Android, iOS",https://topdev.vn/viec-lam/mobile-lead-t3023-cmc-global-2026662,5 năm,Trưởng Nhóm
4652,6153,Project Manager,Project Manager,https://topdev.vn/viec-lam/project-manager-wise-commerce-2026667,6 năm,Senior
4653,6154,"Business Intelligence Leader (SQL, Python, Power BI)","SQL, Python, Business Intelligence, Technical Engineer",https://topdev.vn/viec-lam/business-intelligence-leader-sql-python-power-bi-neyu-ltd-2026762,3 năm,Trưởng Nhóm
4654,6155,QA/QC Engineer (Software Tester),"QC, Tester, Problem Solving Skill, English",https://topdev.vn/viec-lam/qa-qc-engineer-software-tester-metasource-2026816,3 năm,Senior
4655,6156,IT Solution Architect (Major in Core Banking),"AWS, Azure, Cloud, Solution Architect",https://topdev.vn/viec-lam/it-solution-architect-major-in-core-banking-ngan-hang-quoc-te-vib-2026845,Tất cả kinh nghiệm,All Levels
4656,6157,Cloud IT Solution Architect,"Core Banking, Solution Architect, Oracle ERP Cloud, Web Application, Cloud, Google Cloud Platform - Rollbar",https://topdev.vn/viec-lam/cloud-it-solution-architect-ngan-hang-quoc-te-vib-2026846,Tất cả kinh nghiệm,All Levels
4657,6158,QC Engineer,"QC, Automation Tester, Manual Tester",https://topdev.vn/viec-lam/qc-engineer-antsomi-2026847,1 năm,Junior
4658,6159,PHP Developer,"PHP, Laravel, Symfony, CodeIgniter",https://topdev.vn/viec-lam/php-developer-neolab-viet-nam-da-nang-2026848,2 năm,Middle
4659,6160,Business Analyst (Up To 40tr vnđ),"Business Analyst, Agile, UX/UI Design, Business Analyst",https://topdev.vn/viec-lam/business-analyst-up-to-40tr-vnd-tap-doan-belief-holdings-2026850,06 tháng,"Fresher,Trưởng Nhóm"
4660,6161,PHP WEB DEVELOPER,"PHP, MySQL, Yii, Laravel",https://topdev.vn/viec-lam/php-web-developer-ceres-solutions-2026852,1 năm,Junior
4661,6162,[All Levels] QA - QC - Tester,"Tester, QA, QC, Manual Test",https://topdev.vn/viec-lam/all-levels-qa-qc-tester-cb-i-digital-2026853,Tất cả kinh nghiệm,Fresher
4662,6163,03 Web Developers (Junior/Senior),"JavaScript, MySQL, NodeJS, TypeScript, AWS, Java, Full-Stack",https://topdev.vn/viec-lam/03-web-developers-junior-senior-cong-ty-tnhh-tm-dv-xnk-ecombest-2026851,1 năm,Junior
4663,6164,BA (Business Analyst),"Business Analyst, UX/UI Design",https://topdev.vn/viec-lam/ba-business-analyst-cb-i-digital-2026854,2 năm,Middle
4664,6165,Back-end Developer (NodeJS),"JavaScript, NodeJS, Back-End, TypeScript",https://topdev.vn/viec-lam/back-end-developer-nodejs-cb-i-digital-2026855,1 năm,Junior
4665,6166,Senior UX/UI Designer,"Agile, UX/UI Design, IT Auditor",https://topdev.vn/viec-lam/senior-ux-ui-designer-beincomm-2026857,3 năm,Senior
4666,6167,HOT Kỹ sư cầu nối - BrSE (Tiếng Nhật N2),"Japanese - N2, BrSE",https://topdev.vn/viec-lam/ky-su-cau-noi-brse-tieng-nhat-n2-talent-success-2026859,2 năm,Middle
4667,6168,JUNIOR/MIDDLE REACTJS DEVELOPER,"AngularJS, Front-End, ReactJS, VueJS, Redux, NextJS",https://topdev.vn/viec-lam/junior-middle-reactjs-developer-ceres-solutions-2026856,2 năm,Middle
4668,6169,NodeJS Developer,"MongoDB, REST API, elasticsearch, NodeJS",https://topdev.vn/viec-lam/nodejs-developer-taptap-2026860,1 năm,Junior
4669,6170,Data Engineer (Oracle Golden Gate/ IBM Data Stage/ Oracle Data Integrator),"Oracle, SQL, Database Administrator, Data Engineer, PL/SQL",https://topdev.vn/viec-lam/data-engineer-oracle-golden-gate-ibm-data-stage-oracle-data-integrator-fe-credit-2026879,2 năm,Middle
4670,6171,Senior Data Analysis - Credit Bureau,"SQL, Data Analytics, Data Reporting Analyst",https://topdev.vn/viec-lam/senior-data-analysis-credit-bureau-fe-credit-2026880,3 năm,Senior
4671,6172,Full-Stack Developer,"PHP, Magento, Java, JavaScript, Ruby on Rails, Python, NodeJS, REST API, ReactJS",https://topdev.vn/viec-lam/full-stack-developer-shift-asia-2026893,3 năm,Senior
4672,6173,Front-End Developer (VueJs),"JavaScript, Front-End, VueJS",https://topdev.vn/viec-lam/front-end-developer-vuejs-firegroup-technology-2026894,1 năm,Junior
4673,6174,"DATA PLATFORM MANAGER (Up to $4,000)","SQL, MySQL, Data Science, Technical Architect, JavaEE, Power BI Specialist",https://topdev.vn/viec-lam/data-platform-manager-up-to-4-000-neyu-ltd-2026974,Trên 10 năm,Trưởng phòng
4674,6175,"HOT Developer (.NET Core, Java, RESTful API, Oracle)",".NET Core, ASP.NET Core, REST API, MS SQL",https://topdev.vn/viec-lam/developer-net-core-java-restful-api-oracle-ngan-hang-quoc-te-vib-2027004,1 năm,"Junior,Middle,Senior"
4675,6176,Unit Head of Mobile Application & Integration (Digital Bank),"Front-End, Software Architect, Flutter, CRM System, IT Manager, Mobile",https://topdev.vn/viec-lam/unit-head-of-mobile-application-integration-digital-bank-fe-credit-2026964,4 năm,Trưởng Nhóm
4676,6177,Junior Tester,Game Tester,https://topdev.vn/viec-lam/junior-tester-elpis-battle-2027013,06 tháng,Fresher
4677,6178,Fresher/Junior/Senior PHP Developer,"PHP, JavaScript, Laravel, Full-Stack",https://topdev.vn/viec-lam/fresher-junior-senior-php-developer-innochee-2027016,Không yêu cầu,Fresher
4678,6179,HOT Golang Developer - Upto $2000,"PHP, Golang, Python",https://topdev.vn/viec-lam/golang-developer-upto-2000-sobanhang-2027015,1 năm,"Junior,Middle,Senior"
4679,6180,Fresher/Junior/ Intern Mobile dev (React Native),"Mobile, React Native",https://topdev.vn/viec-lam/fresher-junior-intern-mobile-dev-react-native-bmd-solution-2027014,Tất cả kinh nghiệm,"Fresher,Intern"
4680,6181,HOT Front-end Developer (ReactJS) Upto $2000,"CSS, HTML5, JavaScript, NodeJS, Front-End, ReactJS, TypeScript",https://topdev.vn/viec-lam/front-end-developer-reactjs-upto-2000-sobanhang-2027018,2 năm,Middle
4681,6182,IT Engineer,"IT Helpdesk, IT Administrator",https://topdev.vn/viec-lam/it-engineer-punch-entertainment-vietnam-2027017,Tất cả kinh nghiệm,All Levels
4682,6183,HOT Backend .NET Developer,".NET, Back-End",https://topdev.vn/viec-lam/backend-net-developer-groove-technology-2027020,2 năm,"Middle,Senior"
4683,6184,HOT Front-end Developer (React Native) Upto $2000,"Mobile, Front-End, React Native",https://topdev.vn/viec-lam/front-end-developer-react-native-upto-2000-sobanhang-2027019,2 năm,Middle
4684,6185,NHÂN VIÊN HỖ TRỢ KỸ THUẬT,"IT Support, IT Helpdesk",https://topdev.vn/viec-lam/nhan-vien-ho-tro-ky-thuat-trung-tam-cong-nghe-thong-tin-mobifone-2027023,Tất cả kinh nghiệm,Fresher
4685,6186,HOT .Net Developer,"C#, .NET, Software, ASP.NET MVC",https://topdev.vn/viec-lam/net-developer-cong-ty-tnhh-9pmp-viet-nam-2027060,2 năm,Middle
4686,6187,"HOT 05 Front-end Developer (.NET, JS) - Up To 2000$","ASP.NET, C#, NodeJS, MS SQL, Redis, REST API, DevOps, ReactJS, Design Patterns, System Architect",https://topdev.vn/viec-lam/05-front-end-developer-net-js-up-to-2000-bao-dien-tu-dan-tri-2027050,06 tháng,Trưởng Nhóm
4687,6188,"[Junior] Nhân viên phát triển phần mềm (HTML5/CSS3, JavaScript)","HTML5, JavaScript, Bootstrap, CSS3, TypeScript",https://topdev.vn/viec-lam/junior-nhan-vien-phat-trien-phan-mem-html5-css3-javascript-jk-technologies-2027021,Không yêu cầu,"Fresher,Junior"
4688,6189,HOT Fresher DevOps Engineer,"Java, C#, Python, Golang, DevOps",https://topdev.vn/viec-lam/fresher-devops-engineer-nash-tech-2027061,1 năm,Junior
4689,6190,Java Developer,"Java, Spring Boot",https://topdev.vn/viec-lam/java-developer-atzine-2027117,3 năm,Senior
4690,6191,"PHP Developer (Laravel) | Up to $1,000","PHP, JavaScript, Laravel",https://topdev.vn/viec-lam/php-developer-laravel-up-to-1-000-cloudteam-2027116,1 năm,Junior
4691,6192,"Business Analyst | Up to $1,000",Business Analyst,https://topdev.vn/viec-lam/business-analyst-up-to-1-000-cloudteam-2027115,1 năm,Junior
4692,6193,HOT BACK-END DEVELOPER (NODEJS),"NodeJS, Back-End",https://topdev.vn/viec-lam/back-end-developer-nodejs-global-care-2027114,3 năm,Senior
4693,6194,Senior PHP Developer,"PHP, Laravel",https://topdev.vn/viec-lam/senior-php-developer-got-it-2027113,4 năm,Senior
4694,6195,HOT Project Manager,"Microsoft, Project Manager",https://topdev.vn/viec-lam/project-manager-cong-ty-co-phan-giai-phap-cong-nghe-thong-tin-cuckookoo-2027112,1 năm,Junior
4695,6196,IT SUPPORT,"SQL, IT Support",https://topdev.vn/viec-lam/it-support-cong-ty-co-phan-cong-nghe-vu-thao-2027111,3 năm,Senior
4696,6197,JavaScript Back-end (NodeJS/MongoDB/SQL),"JavaScript, MySQL, NodeJS, MongoDB",https://topdev.vn/viec-lam/javascript-back-end-nodejs-mongodb-sql-beincomm-2027110,1 năm,"Junior,Middle,Senior"
4697,6198,Tester (QA / QC),Tester,https://topdev.vn/viec-lam/tester-qa-qc-intergreat-education-group-2026563,1 năm,Junior
4698,6199,Lập Trình Viên (.NET/C#/ASP.NET/VB.NET/JAVASCRIPT) ~ 10M - 25M,"ASP.NET, JavaScript, .NET, VB.NET, ReactJS, VueJS",https://topdev.vn/viec-lam/lap-trinh-vien-net-c-asp-net-vb-net-javascript-10m-25m-sse-solution-software-enterprise-2026578,06 tháng,Trưởng Nhóm
4699,6200,Middle/Senior Front-end Developer,"Front-End, ReactJS, TypeScript, NextJS",https://topdev.vn/viec-lam/middle-senior-front-end-developer-isb-vietnam-2026583,2 năm,Middle
4700,6201,"Android Developer (Java, Kotlin)","Android, Java, Kotlin",https://topdev.vn/viec-lam/android-developer-java-kotlin-isb-vietnam-2026584,1 năm,Junior
4701,6202,Android Developer,"Android, Java, JSON, API, Kotlin, REST API",https://topdev.vn/viec-lam/android-developer-2359-media-2026581,2 năm,Middle
4702,6203,"Android Developer (Java, Kotlin)","Android, Java, Kotlin",https://topdev.vn/viec-lam/android-developer-java-kotlin-isb-vietnam-2026584,1 năm,Junior
4703,6204,Game Designer,Game Design,https://topdev.vn/viec-lam/game-designer-metamars-2026594,1 năm,Junior
4704,6205,UNITY GAME DEVELOPER,Unity,https://topdev.vn/viec-lam/unity-game-developer-metamars-2026593,1 năm,Junior
4705,6206,Chuyên Viên Animation 2D,Animation 2D,https://topdev.vn/viec-lam/chuyen-vien-animation-2d-metamars-2026591,1 năm,Junior
4706,6207,2D Artist Game,2D Artist,https://topdev.vn/viec-lam/2d-artist-game-metamars-2026592,1 năm,Junior
4707,6208,Experienced C/C++ Developer,C/C++,https://topdev.vn/viec-lam/experienced-c-c-developer-isb-vietnam-2026585,06 tháng,"Fresher,Junior,Middle"
4708,6209,UI/UX Designer,"UX/UI Design, Product Design",https://topdev.vn/viec-lam/ui-ux-designer-advesa-digital-solutions-2026595,2 năm,Middle
4709,6210,[DI2] Senior Mobile App Developer (Flutter / React Native) - 1Y336,"Android, iOS, Mobile, React Native, Flutter",https://topdev.vn/viec-lam/di2-senior-mobile-app-developer-flutter-react-native-1y336-ngan-hang-tmcp-hang-hai-viet-nam-msb-2026627,2 năm,Middle
4710,6211,"[DI2] Senior Frontend Developer (Reactjs, Javascript) - 1Y338","JavaScript, Front-End, ReactJS, TypeScript",https://topdev.vn/viec-lam/di2-senior-frontend-developer-reactjs-javascript-1y338-ngan-hang-tmcp-hang-hai-viet-nam-msb-2026628,2 năm,Middle
4711,6212,Kỹ sư lập trình Firmware,Firmware,https://topdev.vn/viec-lam/ky-su-lap-trinh-firmware-cong-ty-co-phan-cong-nghe-dien-tu-vien-thong-viet-nam-vnetgps-2026596,2 năm,Middle
